GEOID,County,State,hhincome,pop,medage
49021,Iron County, Utah,45422,48504,29.1
49039,Sanpete County, Utah,50928,28892,31.7
49041,Sevier County, Utah,50850,20961,34.9
49049,Utah County, Utah,67042,576496,24.5
49057,Weber County, Utah,62036,244101,32.3
49013,Duchesne County, Utah,63000,20259,30.3
49037,San Juan County, Utah,42581,15193,31.6
49035,Salt Lake County, Utah,67922,1106700,32.4
49047,Uintah County, Utah,67012,36343,30.1
49009,Daggett County, Utah,85000,702,47.3
49011,Davis County, Utah,75961,334977,30.6
49055,Wayne County, Utah,42444,2700,40.4
49007,Carbon County, Utah,46994,20512,36.4
49015,Emery County, Utah,51852,10410,35
49029,Morgan County, Utah,86071,11014,32.4
49005,Cache County, Utah,53812,120288,25
49017,Garfield County, Utah,51700,5020,41.2
49023,Juab County, Utah,57590,10694,30.7
50021,Rutland County, Vermont,52635,59676,46.4
50019,Orleans County, Vermont,45664,26951,45.4
50013,Grand Isle County, Vermont,66111,6950,48.1
50017,Orange County, Vermont,56584,28901,45.7
50007,Chittenden County, Vermont,66906,160985,36.6
50015,Lamoille County, Vermont,54899,25191,40.5
50027,Windsor County, Vermont,56828,55485,47.4
50011,Franklin County, Vermont,62214,48816,39.9
50005,Caledonia County, Vermont,47371,30576,43.7
50025,Windham County, Vermont,50831,43332,46.8
50003,Bennington County, Vermont,52251,36054,46.6
50001,Addison County, Vermont,61875,36825,43.4
50009,Essex County, Vermont,38767,6203,50
50023,Washington County, Vermont,60602,58691,43.5
51036,Charles City County, Virginia,55069,7022,49.8
51047,Culpeper County, Virginia,69693,49795,38.8
51053,Dinwiddie County, Virginia,54640,28033,42.9
51079,Greene County, Virginia,62952,19213,39.6
51085,Hanover County, Virginia,84955,103218,42.6
51111,Lunenburg County, Virginia,39537,12369,45.4
51137,Orange County, Virginia,67196,35265,41.9
51595,Emporia city, Virginia,27426,5495,35.9
51197,Wythe County, Virginia,46119,29048,44.4
51550,Chesapeake city, Virginia,72214,235410,36.6
51570,Colonial Heights city, Virginia,50952,17582,40.1
51660,Harrisonburg city, Virginia,43009,53064,24.8
51003,Albemarle County, Virginia,72265,105105,38.6
51021,Bland County, Virginia,46927,6524,45.3
51019,Bedford County, Virginia,59405,77319,45.9
51023,Botetourt County, Virginia,64733,33149,47.2
51029,Buckingham County, Virginia,46610,17048,42.7
51195,Wise County, Virginia,38255,39539,40.3
51520,Bristol city, Virginia,37844,17077,42.3
51580,Covington city, Virginia,35546,5675,44.2
51740,Portsmouth city, Virginia,48727,95536,35.2
51830,Williamsburg city, Virginia,54606,14817,24.5
51810,Virginia Beach city, Virginia,70500,450057,35.6
51005,Alleghany County, Virginia,46020,15489,46.9
51035,Carroll County, Virginia,41145,29767,47
51640,Galax city, Virginia,31311,6788,46.6
51191,Washington County, Virginia,44844,54457,45.5
51193,Westmoreland County, Virginia,55688,17596,47.6
51133,Northumberland County, Virginia,56677,12254,56.5
51139,Page County, Virginia,46140,23694,45
51155,Pulaski County, Virginia,49691,34330,46.2
51187,Warren County, Virginia,65353,38991,40.6
51510,Alexandria city, Virginia,93370,154710,36.4
51590,Danville city, Virginia,34951,41911,40.6
51630,Fredericksburg city, Virginia,57258,28135,29.9
51650,Hampton city, Virginia,52021,136255,35.8
51009,Amherst County, Virginia,49677,31819,43.9
51013,Arlington County, Virginia,112138,229534,34.4
51017,Bath County, Virginia,44483,4458,47.3
51670,Hopewell city, Virginia,40712,22353,36.5
51027,Buchanan County, Virginia,30828,22611,46.3
51700,Newport News city, Virginia,51082,180775,33.2
51069,Frederick County, Virginia,71037,83784,40.5
51179,Stafford County, Virginia,103005,141159,35.2
51680,Lynchburg city, Virginia,41971,79237,28.3
51199,York County, Virginia,86781,67196,39.6
51760,Richmond city, Virginia,42356,220892,33.5
51690,Martinsville city, Virginia,33545,13256,41.5
51125,Nelson County, Virginia,53834,14863,49.7
51057,Essex County, Virginia,50629,11083,44.8
51143,Pittsylvania County, Virginia,44356,61970,46.4
51720,Norton city, Virginia,26971,4043,37.2
51790,Staunton city, Virginia,46435,24273,42
51065,Fluvanna County, Virginia,67964,26109,42.6
51007,Amelia County, Virginia,58535,12802,46.5
51750,Radford city, Virginia,36082,17380,22.7
51840,Winchester city, Virginia,49330,27516,37.6
51001,Accomack County, Virginia,42260,32840,46
51045,Craig County, Virginia,53526,5131,47.5
51063,Floyd County, Virginia,48396,15594,46
51071,Giles County, Virginia,49734,16867,44.4
51077,Grayson County, Virginia,32048,15708,47.4
51135,Nottoway County, Virginia,38410,15537,41.3
51157,Rappahannock County, Virginia,62541,7359,49.5
51185,Tazewell County, Virginia,40309,42689,44.3
51530,Buena Vista city, Virginia,33672,6495,36.4
51610,Falls Church city, Virginia,114795,13843,39.7
51685,Manassas Park city, Virginia,79131,16117,34.1
51730,Petersburg city, Virginia,33939,32037,38.3
51735,Poquoson city, Virginia,88328,12022,42.2
51183,Sussex County, Virginia,44608,11595,40.4
51600,Fairfax city, Virginia,106870,23580,39
51820,Waynesboro city, Virginia,42112,21620,40
51683,Manassas city, Virginia,77551,41379,33.5
51770,Roanoke city, Virginia,41483,99572,38.4
51775,Salem city, Virginia,53990,25521,41.1
51800,Suffolk city, Virginia,68089,88057,38.1
51710,Norfolk city, Virginia,47137,245752,30.4
51037,Charlotte County, Virginia,38350,12176,45.2
51041,Chesterfield County, Virginia,76969,335594,38.8
51059,Fairfax County, Virginia,117515,1142004,37.9
51081,Greensville County, Virginia,42121,11606,41.1
51093,Isle of Wight County, Virginia,67767,36090,44.4
51095,James City County, Virginia,80772,73028,45.9
51167,Russell County, Virginia,40083,27725,44.8
51620,Franklin city, Virginia,38760,8334,38.7
51173,Smyth County, Virginia,40544,31298,44.6
51540,Charlottesville city, Virginia,54739,46487,30.9
51678,Lexington city, Virginia,37309,7113,21.6
51031,Campbell County, Virginia,48823,55158,42.8
51087,Henrico County, Virginia,66447,324073,38.3
51089,Henry County, Virginia,36779,51956,46.8
51099,King George County, Virginia,84770,25564,37.1
51109,Louisa County, Virginia,56946,34813,44.5
51101,King William County, Virginia,67423,16329,41.3
51103,Lancaster County, Virginia,51495,10848,56.3
51105,Lee County, Virginia,32590,24428,43.8
51115,Mathews County, Virginia,63622,8830,52.6
51119,Middlesex County, Virginia,50483,10710,53.5
51147,Prince Edward County, Virginia,44147,22903,30.8
51149,Prince George County, Virginia,68461,37704,37.1
51159,Richmond County, Virginia,47341,8873,44
51165,Rockingham County, Virginia,57651,78653,41.8
51169,Scott County, Virginia,38725,22290,46.3
51177,Spotsylvania County, Virginia,81434,130159,37.7
51181,Surry County, Virginia,54656,6670,49.3
51011,Appomattox County, Virginia,54875,15462,43.5
51043,Clarke County, Virginia,72129,14331,46
51067,Franklin County, Virginia,51208,56277,46
51097,King and Queen County, Virginia,51495,7052,45.1
51117,Mecklenburg County, Virginia,41126,30959,47.9
51121,Montgomery County, Virginia,53424,97692,28.2
51127,New Kent County, Virginia,78429,20523,44
51015,Augusta County, Virginia,59544,74390,44.6
51049,Cumberland County, Virginia,43020,9797,44.5
51051,Dickenson County, Virginia,29916,15181,43.9
51075,Goochland County, Virginia,86652,22148,48.4
51083,Halifax County, Virginia,39233,35030,45.9
51107,Loudoun County, Virginia,129588,374558,35.8
51113,Madison County, Virginia,52287,13108,45.2
51153,Prince William County, Virginia,101059,450763,34.7
51161,Roanoke County, Virginia,62134,93419,43.7
51175,Southampton County, Virginia,53681,18089,45.8
51091,Highland County, Virginia,45094,2213,60.5
51025,Brunswick County, Virginia,40871,16435,43.4
51033,Caroline County, Virginia,60925,29889,40.2
51073,Gloucester County, Virginia,63881,37035,44.6
51131,Northampton County, Virginia,41468,11998,48.4
51141,Patrick County, Virginia,37757,17958,49.2
51145,Powhatan County, Virginia,80441,28364,44.6
51163,Rockbridge County, Virginia,53918,22440,48.6
51171,Shenandoah County, Virginia,53934,42854,44.2
51061,Fauquier County, Virginia,94775,68406,41.6
54033,Harrison County, West Virginia,48315,68438,42
54069,Ohio County, West Virginia,45777,42906,43.5
54085,Ritchie County, West Virginia,41497,10005,45.8
54013,Calhoun County, West Virginia,36279,7450,47.9
54065,Morgan County, West Virginia,46346,17510,47
54043,Lincoln County, West Virginia,37075,21241,42.7
54081,Raleigh County, West Virginia,42386,77097,42
54007,Braxton County, West Virginia,41266,14345,44.9
54079,Putnam County, West Virginia,59113,56644,41.6
54001,Barbour County, West Virginia,37516,16790,40.9
54005,Boone County, West Virginia,37955,23236,42.5
54047,McDowell County, West Virginia,25595,19707,44
54099,Wayne County, West Virginia,38905,41063,43.3
54109,Wyoming County, West Virginia,37644,22130,43.8
54035,Jackson County, West Virginia,41731,29123,43
54055,Mercer County, West Virginia,37763,60963,42.7
54097,Upshur County, West Virginia,39434,24604,41.8
54101,Webster County, West Virginia,33390,8637,46.2
54003,Berkeley County, West Virginia,59480,111610,38.8
54019,Fayette County, West Virginia,39297,44602,43.3
54023,Grant County, West Virginia,40093,11673,46.3
54027,Hampshire County, West Virginia,36575,23412,45.4
54089,Summers County, West Virginia,35218,13210,47.3
54009,Brooke County, West Virginia,48835,23067,46.2
54017,Doddridge County, West Virginia,44437,8570,44.5
54025,Greenbrier County, West Virginia,40483,35523,45.4
54031,Hardy County, West Virginia,42573,13812,44.9
54049,Marion County, West Virginia,48158,56575,41.3
54057,Mineral County, West Virginia,40749,27421,43.5
54059,Mingo County, West Virginia,31227,25150,42.1
54029,Hancock County, West Virginia,43634,29921,46.1
54041,Lewis County, West Virginia,39793,16371,42.8
54051,Marshall County, West Virginia,42473,32006,44.9
54067,Nicholas County, West Virginia,39037,25496,44.9
54075,Pocahontas County, West Virginia,37111,8574,48.6
54093,Tucker County, West Virginia,43294,7035,48.1
54095,Tyler County, West Virginia,40902,8949,46.5
54083,Randolph County, West Virginia,40094,29152,43.1
54087,Roane County, West Virginia,37931,14348,44.8
54091,Taylor County, West Virginia,45916,16977,43.2
54105,Wirt County, West Virginia,38936,5800,43.4
54107,Wood County, West Virginia,45537,86016,43
54015,Clay County, West Virginia,34242,8901,43.6
54021,Gilmer County, West Virginia,37175,8305,38
54053,Mason County, West Virginia,38977,27000,44
54061,Monongalia County, West Virginia,49624,103715,30.9
54063,Monroe County, West Virginia,36684,13517,47.7
54073,Pleasants County, West Virginia,45152,7527,43.4
54103,Wetzel County, West Virginia,40694,15793,45.9
54011,Cabell County, West Virginia,37816,96100,38.3
54037,Jefferson County, West Virginia,72526,55673,40.2
54039,Kanawha County, West Virginia,46859,187827,43.1
54045,Logan County, West Virginia,37859,34428,43
54071,Pendleton County, West Virginia,39554,7138,49.9
54077,Preston County, West Virginia,46673,33760,42.6
53047,Okanogan County, Washington,42598,41377,43.1
53037,Kittitas County, Washington,53163,43726,33.3
53067,Thurston County, Washington,66113,269885,38.9
53005,Benton County, Washington,63001,190529,35.6
53013,Columbia County, Washington,46250,3999,50
53011,Clark County, Washington,67832,457474,38
53003,Asotin County, Washington,47483,22259,44.7
53001,Adams County, Washington,48131,19261,28.4
53023,Garfield County, Washington,51399,2226,46.7
53045,Mason County, Washington,53087,61569,45.9
53057,Skagit County, Washington,59263,121725,41.4
53065,Stevens County, Washington,47272,43858,46.4
53063,Spokane County, Washington,52159,490764,37.4
53043,Lincoln County, Washington,49460,10344,48.6
53007,Chelan County, Washington,54975,75138,39.9
53031,Jefferson County, Washington,51842,30524,57.1
53035,Kitsap County, Washington,68336,258903,39.1
53033,King County, Washington,83571,2118119,37.2
53049,Pacific County, Washington,39895,20940,52.7
53051,Pend Oreille County, Washington,49184,13066,50.2
53055,San Juan County, Washington,60271,16221,55.7
53059,Skamania County, Washington,53606,11498,46
53075,Whitman County, Washington,41574,47794,24.5
53077,Yakima County, Washington,47470,248279,32.7
53009,Clallam County, Washington,48002,73439,50.5
53015,Cowlitz County, Washington,49804,103590,41.4
53019,Ferry County, Washington,41081,7568,49
53039,Klickitat County, Washington,51258,21172,45.9
53041,Lewis County, Washington,46387,76012,42.8
53017,Douglas County, Washington,55805,40585,37.3
53027,Grays Harbor County, Washington,45483,71454,43.5
53029,Island County, Washington,61516,80323,44.1
53053,Pierce County, Washington,63881,845193,36
53069,Wahkiakum County, Washington,49508,4105,53.3
53021,Franklin County, Washington,60275,89124,29.9
53071,Walla Walla County, Washington,52630,59862,37.3
53025,Grant County, Washington,52382,93420,32.6
53073,Whatcom County, Washington,56419,212738,36.9
53061,Snohomish County, Washington,78020,771904,37.8
56005,Campbell County, Wyoming,80178,48116,33.2
56023,Lincoln County, Wyoming,63756,18791,39.1
56019,Johnson County, Wyoming,52415,8562,45
56025,Natrona County, Wyoming,59400,81023,36.3
56021,Laramie County, Wyoming,62879,97031,36.8
56009,Converse County, Wyoming,62776,14166,40
56027,Niobrara County, Wyoming,36793,2479,40.4
56039,Teton County, Wyoming,80049,22923,39
56037,Sweetwater County, Wyoming,71083,44527,34
56031,Platte County, Wyoming,47380,8703,46.7
56033,Sheridan County, Wyoming,56455,29964,42.1
56003,Big Horn County, Wyoming,51716,11920,41.2
56011,Crook County, Wyoming,66944,7347,42.2
56029,Park County, Wyoming,60828,29276,44.2
56001,Albany County, Wyoming,45816,37944,27.1
56007,Carbon County, Wyoming,57644,15689,38.2
56015,Goshen County, Wyoming,48422,13479,43.7
56041,Uinta County, Wyoming,54672,20758,35.1
56043,Washakie County, Wyoming,51362,8253,43.4
56017,Hot Springs County, Wyoming,48403,4741,49.7
56013,Fremont County, Wyoming,55013,40354,38.3
56035,Sublette County, Wyoming,84911,10037,37.5
56045,Weston County, Wyoming,59605,7117,42.2
55105,Rock County, Wisconsin,53410,161226,39.3
55119,Taylor County, Wisconsin,49821,20344,43.4
55137,Waushara County, Wisconsin,48412,24170,48.8
55001,Adams County, Wisconsin,44003,20111,52.6
55007,Bayfield County, Wisconsin,50110,15004,51.6
55065,Lafayette County, Wisconsin,55859,16755,41.6
55081,Monroe County, Wisconsin,56479,45303,39.5
55093,Pierce County, Wisconsin,66772,41226,36.6
55141,Wood County, Wisconsin,51603,73427,43.8
55003,Ashland County, Wisconsin,41505,15779,41.7
55015,Calumet County, Wisconsin,70662,49737,39.8
55037,Florence County, Wisconsin,47827,4354,51.9
55055,Jefferson County, Wisconsin,59215,84586,40.1
55059,Kenosha County, Wisconsin,57269,167886,37.9
55051,Iron County, Wisconsin,39855,5748,53.8
55019,Clark County, Wisconsin,49131,34513,37.5
55109,St. Croix County, Wisconsin,77768,87142,38.3
55083,Oconto County, Wisconsin,55762,37465,46.3
55069,Lincoln County, Wisconsin,54203,27994,46.9
55135,Waupaca County, Wisconsin,54071,51651,44.9
55005,Barron County, Wisconsin,49257,45358,44.2
55113,Sawyer County, Wisconsin,43565,16384,49.7
55047,Green Lake County, Wisconsin,50276,18745,45.5
55099,Price County, Wisconsin,45680,13566,51.3
55077,Marquette County, Wisconsin,49052,15164,49.4
55075,Marinette County, Wisconsin,44958,40712,47.7
55079,Milwaukee County, Wisconsin,46784,956586,34.6
55101,Racine County, Wisconsin,58334,195101,40.1
55139,Winnebago County, Wisconsin,55128,169540,38
55033,Dunn County, Wisconsin,54605,44260,34.2
55041,Forest County, Wisconsin,43356,9035,46.2
55045,Green County, Wisconsin,60609,36869,42.8
55043,Grant County, Wisconsin,50522,51742,35.6
55107,Rusk County, Wisconsin,41930,14211,48.6
55115,Shawano County, Wisconsin,51751,41136,44.9
55117,Sheboygan County, Wisconsin,56114,115094,41.3
55067,Langlade County, Wisconsin,44122,19190,47.6
55078,Menominee County, Wisconsin,38080,4506,31.4
55087,Outagamie County, Wisconsin,61523,183288,37.9
55123,Vernon County, Wisconsin,49996,30378,42.3
55011,Buffalo County, Wisconsin,54753,13243,45.7
55021,Columbia County, Wisconsin,63293,56790,42.4
55061,Kewaunee County, Wisconsin,60320,20378,43.9
55063,La Crosse County, Wisconsin,54127,117582,35.5
55009,Brown County, Wisconsin,56775,258004,37
55035,Eau Claire County, Wisconsin,52178,102388,34.3
55073,Marathon County, Wisconsin,56509,135293,40.7
55085,Oneida County, Wisconsin,52945,35352,50.6
55095,Polk County, Wisconsin,53551,43328,44.8
55121,Trempealeau County, Wisconsin,54009,29510,40.5
55129,Washburn County, Wisconsin,46592,15638,50.4
55133,Waukesha County, Wisconsin,81140,396731,43.1
55027,Dodge County, Wisconsin,56038,87833,42.4
55127,Walworth County, Wisconsin,58401,102917,39.4
55125,Vilas County, Wisconsin,42720,21465,53.4
55023,Crawford County, Wisconsin,47331,16313,45.7
55057,Juneau County, Wisconsin,48817,26427,45.2
55071,Manitowoc County, Wisconsin,51053,79680,44.5
55111,Sauk County, Wisconsin,54447,63340,41.3
55131,Washington County, Wisconsin,73021,133967,42.6
55013,Burnett County, Wisconsin,45891,15239,52.1
55017,Chippewa County, Wisconsin,55240,63445,41.2
55025,Dane County, Wisconsin,67631,522837,34.8
55029,Door County, Wisconsin,56494,27443,52.3
55031,Douglas County, Wisconsin,50730,43503,41.3
55039,Fond du Lac County, Wisconsin,57798,102082,41.2
55053,Jackson County, Wisconsin,51108,20531,42.1
55049,Iowa County, Wisconsin,60017,23576,42.5
55091,Pepin County, Wisconsin,51470,7282,45.8
55089,Ozaukee County, Wisconsin,80526,87817,43.9
55097,Portage County, Wisconsin,54620,70371,36.6
55103,Richland County, Wisconsin,48234,17626,44.8
